JiraGitKey,JiraTicketKey,StoryPoint,GitHubRepo,CommitMessage,CommitTime,ProjectName,DeveloperKey
145,309a6523-4872-494d-8638-97e450373d1d,19,reinvent vertical networks,Commit 2 by Elizabeth Arroyo on project reinvent vertical networks,2024-02-16 16:33:52.490453,reinvent vertical networks,9
145,309a6523-4872-494d-8638-97e450373d1d,19,reinvent vertical networks,Commit 3 by Elizabeth Arroyo on project reinvent vertical networks,2024-08-01 06:11:54.050437,reinvent vertical networks,9
145,309a6523-4872-494d-8638-97e450373d1d,19,reinvent vertical networks,Commit 4 by Elizabeth Arroyo on project reinvent vertical networks,2024-07-30 04:31:43.865330,reinvent vertical networks,9
145,309a6523-4872-494d-8638-97e450373d1d,19,reinvent vertical networks,Commit 5 by Elizabeth Arroyo on project reinvent vertical networks,2024-02-01 19:17:00.289788,reinvent vertical networks,9
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 1 by Logan Brown on project repurpose viral supply-chains,2024-03-11 17:54:48.199727,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 2 by Logan Brown on project repurpose viral supply-chains,2024-07-11 21:29:25.576950,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 3 by Logan Brown on project repurpose viral supply-chains,2024-08-13 06:14:22.915400,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 4 by Logan Brown on project repurpose viral supply-chains,2024-05-13 07:16:28.690835,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 5 by Logan Brown on project repurpose viral supply-chains,2024-04-04 06:53:26.399323,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 6 by Logan Brown on project repurpose viral supply-chains,2024-07-04 15:00:45.810225,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 7 by Logan Brown on project repurpose viral supply-chains,2024-05-03 16:07:59.171703,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 8 by Logan Brown on project repurpose viral supply-chains,2024-07-16 13:51:07.078644,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 9 by Logan Brown on project repurpose viral supply-chains,2024-07-21 01:12:36.648670,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 10 by Logan Brown on project repurpose viral supply-chains,2024-07-18 15:47:29.743495,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 11 by Logan Brown on project repurpose viral supply-chains,2024-05-04 05:02:19.753717,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 12 by Logan Brown on project repurpose viral supply-chains,2024-04-18 21:35:51.715673,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 13 by Logan Brown on project repurpose viral supply-chains,2024-07-23 05:13:57.256347,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 14 by Logan Brown on project repurpose viral supply-chains,2024-07-16 22:35:34.966943,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 15 by Logan Brown on project repurpose viral supply-chains,2024-07-08 14:56:22.351080,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 16 by Logan Brown on project repurpose viral supply-chains,2024-03-28 12:17:53.408781,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 17 by Logan Brown on project repurpose viral supply-chains,2024-05-28 04:35:31.411929,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 18 by Logan Brown on project repurpose viral supply-chains,2024-07-20 18:27:49.460366,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 19 by Logan Brown on project repurpose viral supply-chains,2024-05-08 11:13:04.540562,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 20 by Logan Brown on project repurpose viral supply-chains,2024-07-02 21:18:16.194072,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 21 by Logan Brown on project repurpose viral supply-chains,2024-04-02 01:27:42.743698,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 22 by Logan Brown on project repurpose viral supply-chains,2024-07-08 19:03:54.108057,repurpose viral supply-chains,18
146,513ef5a1-15aa-44f4-84d8-134365b1d9d1,11,repurpose viral supply-chains,Commit 23 by Logan Brown on project repurpose viral supply-chains,2024-03-29 04:43:23.944655,repurpose viral supply-chains,18
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 1 by Susan Bates on project strategize B2B relationships,2024-05-08 04:11:02.910928,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 2 by Susan Bates on project strategize B2B relationships,2023-12-14 06:13:19.182470,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 3 by Susan Bates on project strategize B2B relationships,2024-01-07 14:29:28.097110,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 4 by Susan Bates on project strategize B2B relationships,2024-04-06 13:27:38.907916,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 5 by Susan Bates on project strategize B2B relationships,2024-01-26 07:07:43.819093,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 6 by Susan Bates on project strategize B2B relationships,2023-10-17 05:14:11.471216,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 7 by Susan Bates on project strategize B2B relationships,2023-12-26 02:12:40.685930,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 8 by Susan Bates on project strategize B2B relationships,2024-01-15 06:46:24.897024,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 9 by Susan Bates on project strategize B2B relationships,2024-06-05 00:20:44.093153,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 10 by Susan Bates on project strategize B2B relationships,2024-04-16 10:34:23.227048,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 11 by Susan Bates on project strategize B2B relationships,2024-02-06 13:22:40.215289,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 12 by Susan Bates on project strategize B2B relationships,2024-03-06 10:19:29.932441,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 13 by Susan Bates on project strategize B2B relationships,2024-03-31 09:44:39.936553,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 14 by Susan Bates on project strategize B2B relationships,2023-12-03 09:25:41.025046,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 15 by Susan Bates on project strategize B2B relationships,2023-11-28 17:13:42.281829,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 16 by Susan Bates on project strategize B2B relationships,2024-03-17 17:31:36.807029,strategize B2B relationships,19
147,ebf93ae5-8e0b-45d0-af5c-b5720288ee4c,1,strategize B2B relationships,Commit 17 by Susan Bates on project strategize B2B relationships,2023-10-26 22:03:37.102718,strategize B2B relationships,19
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 1 by Brittney Murray on project repurpose viral supply-chains,2024-08-01 08:16:49.045934,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 2 by Brittney Murray on project repurpose viral supply-chains,2024-05-01 14:59:38.837262,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 3 by Brittney Murray on project repurpose viral supply-chains,2024-01-19 02:58:37.154371,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 4 by Brittney Murray on project repurpose viral supply-chains,2024-03-08 15:33:07.889905,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 5 by Brittney Murray on project repurpose viral supply-chains,2024-01-30 23:57:36.127889,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 6 by Brittney Murray on project repurpose viral supply-chains,2023-12-18 15:03:40.811655,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 7 by Brittney Murray on project repurpose viral supply-chains,2024-01-14 13:43:52.260059,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 8 by Brittney Murray on project repurpose viral supply-chains,2024-07-14 20:52:02.958524,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 9 by Brittney Murray on project repurpose viral supply-chains,2023-11-23 10:13:09.463518,repurpose viral supply-chains,20
148,72f01c2d-cd28-4dc9-93d1-d5125db65ee6,11,repurpose viral supply-chains,Commit 10 by Brittney Murray on project repurpose viral supply-chains,2024-08-12 10:18:23.483153,repurpose viral supply-chains,20
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 1 by Michelle Miller on project repurpose viral supply-chains,2024-06-27 13:04:32.268871,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 2 by Michelle Miller on project repurpose viral supply-chains,2024-06-26 17:12:18.711828,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 3 by Michelle Miller on project repurpose viral supply-chains,2024-06-24 16:32:40.392197,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 4 by Michelle Miller on project repurpose viral supply-chains,2024-02-06 22:31:26.445669,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 5 by Michelle Miller on project repurpose viral supply-chains,2024-05-15 18:42:54.462738,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 6 by Michelle Miller on project repurpose viral supply-chains,2024-05-10 15:40:16.964390,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 7 by Michelle Miller on project repurpose viral supply-chains,2024-03-23 02:51:24.015782,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 8 by Michelle Miller on project repurpose viral supply-chains,2024-08-14 10:46:01.662269,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 9 by Michelle Miller on project repurpose viral supply-chains,2024-05-17 02:18:24.600149,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 10 by Michelle Miller on project repurpose viral supply-chains,2024-07-28 02:50:58.210586,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 11 by Michelle Miller on project repurpose viral supply-chains,2024-05-19 02:19:20.060105,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 12 by Michelle Miller on project repurpose viral supply-chains,2024-06-19 03:59:19.909115,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 13 by Michelle Miller on project repurpose viral supply-chains,2024-03-22 08:00:31.543400,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 14 by Michelle Miller on project repurpose viral supply-chains,2024-03-23 19:49:42.100396,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 15 by Michelle Miller on project repurpose viral supply-chains,2024-04-26 15:24:07.212857,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 16 by Michelle Miller on project repurpose viral supply-chains,2024-06-12 20:59:47.900935,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 17 by Michelle Miller on project repurpose viral supply-chains,2024-04-11 15:39:08.571825,repurpose viral supply-chains,14
149,6d1fdba1-92e1-4fe5-b289-760ec27717c6,10,repurpose viral supply-chains,Commit 18 by Michelle Miller on project repurpose viral supply-chains,2024-08-14 02:30:38.734977,repurpose viral supply-chains,14
150,7ee9895d-59c6-4472-88f1-7b44b32e00fe,4,synergize dynamic e-commerce,Commit 1 by Christopher Mullen on project synergize dynamic e-commerce,2024-02-25 23:00:00.921506,synergize dynamic e-commerce,13
150,7ee9895d-59c6-4472-88f1-7b44b32e00fe,4,synergize dynamic e-commerce,Commit 2 by Christopher Mullen on project synergize dynamic e-commerce,2024-02-20 21:39:39.644822,synergize dynamic e-commerce,13
150,7ee9895d-59c6-4472-88f1-7b44b32e00fe,4,synergize dynamic e-commerce,Commit 3 by Christopher Mullen on project synergize dynamic e-commerce,2024-02-23 20:50:35.233201,synergize dynamic e-commerce,13
150,7ee9895d-59c6-4472-88f1-7b44b32e00fe,4,synergize dynamic e-commerce,Commit 4 by Christopher Mullen on project synergize dynamic e-commerce,2024-02-18 06:52:49.449279,synergize dynamic e-commerce,13
150,7ee9895d-59c6-4472-88f1-7b44b32e00fe,4,synergize dynamic e-commerce,Commit 5 by Christopher Mullen on project synergize dynamic e-commerce,2024-02-21 00:13:54.798939,synergize dynamic e-commerce,13
150,7ee9895d-59c6-4472-88f1-7b44b32e00fe,4,synergize dynamic e-commerce,Commit 6 by Christopher Mullen on project synergize dynamic e-commerce,2024-02-22 12:24:06.679571,synergize dynamic e-commerce,13
150,7ee9895d-59c6-4472-88f1-7b44b32e00fe,4,synergize dynamic e-commerce,Commit 7 by Christopher Mullen on project synergize dynamic e-commerce,2024-02-24 05:03:18.706676,synergize dynamic e-commerce,13
150,7ee9895d-59c6-4472-88f1-7b44b32e00fe,4,synergize dynamic e-commerce,Commit 8 by Christopher Mullen on project synergize dynamic e-commerce,2024-02-25 00:54:51.444990,synergize dynamic e-commerce,13
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 1 by Shane Cook on project engineer cross-media e-business,2024-02-17 09:22:26.125722,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 2 by Shane Cook on project engineer cross-media e-business,2024-03-12 04:22:52.512468,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 3 by Shane Cook on project engineer cross-media e-business,2024-01-26 05:07:50.998921,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 4 by Shane Cook on project engineer cross-media e-business,2024-05-02 06:42:11.891682,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 5 by Shane Cook on project engineer cross-media e-business,2024-02-16 06:36:51.570075,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 6 by Shane Cook on project engineer cross-media e-business,2024-06-05 12:59:12.670737,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 7 by Shane Cook on project engineer cross-media e-business,2023-11-18 08:34:15.172601,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 8 by Shane Cook on project engineer cross-media e-business,2024-06-13 03:59:23.611021,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 9 by Shane Cook on project engineer cross-media e-business,2024-04-24 23:58:03.706838,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 10 by Shane Cook on project engineer cross-media e-business,2024-04-18 03:24:38.778203,engineer cross-media e-business,6
151,66c2ea68-4fa1-423b-932b-5a6c93b510b3,12,engineer cross-media e-business,Commit 11 by Shane Cook on project engineer cross-media e-business,2024-05-01 17:12:25.023482,engineer cross-media e-business,6
152,3d22b48c-dc8c-41bb-9f5d-931972a193fa,11,synergize B2C experiences,Commit 1 by Joshua Sparks on project synergize B2C experiences,2024-07-22 17:49:48.774789,synergize B2C experiences,7
152,3d22b48c-dc8c-41bb-9f5d-931972a193fa,11,synergize B2C experiences,Commit 2 by Joshua Sparks on project synergize B2C experiences,2024-06-25 14:03:53.143035,synergize B2C experiences,7
152,3d22b48c-dc8c-41bb-9f5d-931972a193fa,11,synergize B2C experiences,Commit 3 by Joshua Sparks on project synergize B2C experiences,2024-04-06 17:25:03.935337,synergize B2C experiences,7
152,3d22b48c-dc8c-41bb-9f5d-931972a193fa,11,synergize B2C experiences,Commit 4 by Joshua Sparks on project synergize B2C experiences,2024-06-15 12:24:00.031190,synergize B2C experiences,7
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 1 by Rebecca Jones on project drive customized content,2024-04-04 11:25:45.292892,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 2 by Rebecca Jones on project drive customized content,2024-04-06 03:48:44.182227,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 3 by Rebecca Jones on project drive customized content,2024-04-04 13:39:03.806827,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 4 by Rebecca Jones on project drive customized content,2024-04-07 14:16:52.046185,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 5 by Rebecca Jones on project drive customized content,2024-04-05 16:44:50.961379,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 6 by Rebecca Jones on project drive customized content,2024-04-08 08:21:38.894093,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 7 by Rebecca Jones on project drive customized content,2024-04-08 12:32:42.220765,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 8 by Rebecca Jones on project drive customized content,2024-04-09 14:13:55.114292,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 9 by Rebecca Jones on project drive customized content,2024-04-09 19:29:54.104947,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 10 by Rebecca Jones on project drive customized content,2024-04-04 01:03:17.540210,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 11 by Rebecca Jones on project drive customized content,2024-04-02 07:32:51.863881,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 12 by Rebecca Jones on project drive customized content,2024-04-03 10:03:15.905221,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 13 by Rebecca Jones on project drive customized content,2024-04-08 13:25:07.544417,drive customized content,16
153,fe5df086-5f4b-4e66-8841-c4d6c80b8957,15,drive customized content,Commit 14 by Rebecca Jones on project drive customized content,2024-04-03 02:34:32.033473,drive customized content,16
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 1 by Logan Brown on project engineer open-source niches,2024-05-15 00:25:20.795453,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 2 by Logan Brown on project engineer open-source niches,2024-05-15 22:18:51.372795,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 3 by Logan Brown on project engineer open-source niches,2023-11-25 06:42:01.408919,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 4 by Logan Brown on project engineer open-source niches,2023-12-24 02:33:17.260652,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 5 by Logan Brown on project engineer open-source niches,2024-06-17 23:45:41.490638,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 6 by Logan Brown on project engineer open-source niches,2024-03-25 10:00:33.399113,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 7 by Logan Brown on project engineer open-source niches,2024-06-11 11:13:48.086749,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 8 by Logan Brown on project engineer open-source niches,2024-03-14 21:41:16.930195,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 9 by Logan Brown on project engineer open-source niches,2024-04-28 12:18:22.143197,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 10 by Logan Brown on project engineer open-source niches,2024-03-10 11:11:55.789351,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 11 by Logan Brown on project engineer open-source niches,2023-11-22 09:10:06.695317,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 12 by Logan Brown on project engineer open-source niches,2023-10-06 05:57:47.355836,engineer open-source niches,18
154,9d6ece3e-d07d-4e22-8853-7b501de543b3,13,engineer open-source niches,Commit 13 by Logan Brown on project engineer open-source niches,2024-06-03 20:24:22.259187,engineer open-source niches,18
155,f1982a56-b2b7-4534-b19b-31caf91a4f93,15,synergize B2C experiences,Commit 1 by Joe Carter on project synergize B2C experiences,2024-08-16 06:25:33.919023,synergize B2C experiences,3
155,f1982a56-b2b7-4534-b19b-31caf91a4f93,15,synergize B2C experiences,Commit 2 by Joe Carter on project synergize B2C experiences,2024-05-08 17:55:12.168877,synergize B2C experiences,3
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 1 by Joshua Sparks on project enable best-of-breed deliverables,2024-01-04 03:22:03.414305,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 2 by Joshua Sparks on project enable best-of-breed deliverables,2023-12-24 02:09:59.044933,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 3 by Joshua Sparks on project enable best-of-breed deliverables,2023-11-09 07:17:42.189308,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 4 by Joshua Sparks on project enable best-of-breed deliverables,2024-01-20 23:43:14.526793,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 5 by Joshua Sparks on project enable best-of-breed deliverables,2024-01-13 14:33:15.487064,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 6 by Joshua Sparks on project enable best-of-breed deliverables,2024-01-13 19:58:56.508979,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 7 by Joshua Sparks on project enable best-of-breed deliverables,2023-10-26 03:48:16.964598,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 8 by Joshua Sparks on project enable best-of-breed deliverables,2024-01-25 20:28:05.865986,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 9 by Joshua Sparks on project enable best-of-breed deliverables,2023-12-21 10:40:18.056197,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 10 by Joshua Sparks on project enable best-of-breed deliverables,2023-11-13 21:31:02.946466,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 11 by Joshua Sparks on project enable best-of-breed deliverables,2023-12-22 04:44:41.080614,enable best-of-breed deliverables,7
156,6629f7b3-1b6f-40bd-ba60-c484984255b7,7,enable best-of-breed deliverables,Commit 12 by Joshua Sparks on project enable best-of-breed deliverables,2023-12-04 10:49:41.666025,enable best-of-breed deliverables,7
157,48610501-ed35-4a79-91f3-05570cd0f175,18,productize cross-platform supply-chains,Commit 1 by Jennifer Chandler on project productize cross-platform supply-chains,2024-03-02 23:37:26.189090,productize cross-platform supply-chains,12
157,48610501-ed35-4a79-91f3-05570cd0f175,18,productize cross-platform supply-chains,Commit 2 by Jennifer Chandler on project productize cross-platform supply-chains,2024-03-13 02:33:23.112730,productize cross-platform supply-chains,12
157,48610501-ed35-4a79-91f3-05570cd0f175,18,productize cross-platform supply-chains,Commit 3 by Jennifer Chandler on project productize cross-platform supply-chains,2024-03-20 14:45:12.321332,productize cross-platform supply-chains,12
157,48610501-ed35-4a79-91f3-05570cd0f175,18,productize cross-platform supply-chains,Commit 4 by Jennifer Chandler on project productize cross-platform supply-chains,2024-03-11 23:45:11.989731,productize cross-platform supply-chains,12
157,48610501-ed35-4a79-91f3-05570cd0f175,18,productize cross-platform supply-chains,Commit 5 by Jennifer Chandler on project productize cross-platform supply-chains,2024-03-06 07:42:32.964617,productize cross-platform supply-chains,12
